srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label,source_file
10.0.2.5,56821,62.240.110.198,53,udp,0.0,85,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,56854,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,56854,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,56854,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57169,224.0.0.252,5355,udp,0.1082814389999953,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57446,224.0.0.252,5355,udp,0.1088935630000023,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57529,224.0.0.252,5355,udp,0.1099565909999853,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57569,224.0.0.252,5355,udp,0.1085354399999687,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57595,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57595,62.240.110.198,53,udp,2.9953229869999944,154,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57640,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57640,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57640,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57644,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57644,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57644,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57649,62.240.110.197,53,udp,0.0,80,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57805,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,57805,62.240.110.197,53,udp,2.994323303000044,154,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58028,224.0.0.252,5355,udp,0.1084088610000009,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58186,224.0.0.252,5355,udp,0.1089759200000344,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58196,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58196,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58196,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58424,224.0.0.252,5355,udp,0.109451962,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58530,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58530,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58530,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58593,224.0.0.252,5355,udp,0.1094882600000346,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58688,62.240.110.197,53,udp,0.0,76,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,58936,224.0.0.252,5355,udp,0.1095561039999779,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59005,224.0.0.252,5355,udp,0.1071383740000015,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59269,224.0.0.252,5355,udp,0.1091319959999737,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59440,224.0.0.252,5355,udp,0.1085217119999697,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59488,192.168.1.1,53,udp,0.0,85,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59488,62.240.110.197,53,udp,0.0,85,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59529,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59529,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59529,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59661,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59661,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59661,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59779,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59779,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59779,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,59939,62.240.110.197,53,udp,0.0,76,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60177,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60177,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60177,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60355,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60355,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60355,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60404,224.0.0.252,5355,udp,0.1094592150000153,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60570,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60570,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60570,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60684,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60684,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60684,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60766,224.0.0.252,5355,udp,0.1091992329999982,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60851,62.240.110.197,53,udp,0.0,76,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60871,224.0.0.252,5355,udp,0.108897786,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60873,224.0.0.252,5355,udp,0.1086093780000112,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60991,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60991,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,60991,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61111,62.240.110.197,53,udp,0.0,76,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61346,224.0.0.252,5355,udp,0.1088255650000746,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61406,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61406,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61406,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61707,224.0.0.252,5355,udp,0.1084900170000082,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61916,224.0.0.252,5355,udp,0.1089787500000056,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,61959,224.0.0.252,5355,udp,0.1103059339999958,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,62205,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,62205,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,62205,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,62670,224.0.0.252,5355,udp,0.1092424480000318,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63047,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63047,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63047,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63120,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63120,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63120,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63134,224.0.0.252,5355,udp,0.1096387839997987,134,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63399,224.0.0.252,5355,udp,0.1086775009999883,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63403,224.0.0.252,5355,udp,0.1100620480000316,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63446,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63446,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63446,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63533,224.0.0.252,5355,udp,0.1091380510000021,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63544,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63544,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63544,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63969,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63969,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,63969,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64022,224.0.0.252,5355,udp,0.1096793129999866,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64051,224.0.0.252,5355,udp,0.1079052609999848,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64160,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64160,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64160,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64428,224.0.0.252,5355,udp,0.1100975100000027,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64719,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64719,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,64719,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65173,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65173,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65173,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65308,224.0.0.252,5355,udp,0.1075148689999991,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65336,224.0.0.252,5355,udp,0.0987821669999675,134,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65360,224.0.0.252,5355,udp,0.1092600679999691,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65370,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65370,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65370,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65429,192.168.1.1,53,udp,0.0,85,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65429,62.240.110.197,53,udp,0.0,85,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65438,224.0.0.252,5355,udp,0.1078317059999989,128,0,1.0,1.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65468,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65468,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65468,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65487,192.168.1.1,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65487,62.240.110.197,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,65487,62.240.110.198,53,udp,0.0,77,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,68,10.0.2.3,67,udp,1499.786181031,2052,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
10.0.2.5,68,255.255.255.255,67,udp,1348.511273114,3420,0,128.0,128.0,other,0,snmp_flow_dataset1.csv
51.145.123.29,123,10.0.2.5,53615,udp,0.0,90,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,50364,udp,0.0,174,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,50489,udp,0.0,92,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,51741,udp,0.0,153,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,52112,udp,0.0,174,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,52730,udp,0.0,153,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,52775,udp,0.0,153,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,53519,udp,0.0,104,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,53614,udp,0.0,128,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,54339,udp,0.0,104,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,55825,udp,0.0,104,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,56624,udp,0.0,174,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,57649,udp,0.0,205,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,58688,udp,0.0,92,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,59488,udp,0.0,174,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,59939,udp,0.0,92,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,60851,udp,0.0,92,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,61111,udp,0.0,104,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.197,53,10.0.2.5,65429,udp,0.0,174,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,36600,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,37300,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,39106,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,39926,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,46788,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,47409,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,50846,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,51227,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,56375,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.15,59885,udp,0.0,176,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
62.240.110.198,53,10.0.2.5,56821,udp,0.0,174,0,255.0,255.0,other,0,snmp_flow_dataset1.csv
10.0.3.1,56618,10.0.3.7,5355,udp,0.0008338539999499,194,0,255.0,255.0,other,0,snmp_flow_dataset2.csv
10.0.3.1,63174,10.0.3.7,5355,udp,0.0005677590000061,194,0,255.0,255.0,other,0,snmp_flow_dataset2.csv
10.0.3.1,63544,10.0.3.7,5355,udp,0.0008906889999593,194,0,255.0,255.0,other,0,snmp_flow_dataset2.csv
10.0.3.2,67,10.0.3.4,68,udp,299.99857527,1180,0,255.0,255.0,other,0,snmp_flow_dataset2.csv
10.0.3.2,67,10.0.3.7,68,udp,300.097651964,1180,0,255.0,255.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,32812,8.8.8.8,53,udp,0.0001991060000037,174,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,32817,8.8.8.8,53,udp,0.0105961370000073,194,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,33232,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,33336,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,33359,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,33684,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,33722,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34083,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34224,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34331,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34410,10.0.3.7,161,udp,3.637322161000043,184402,0,64.0,64.0,snmp,1,snmp_flow_dataset2.csv
10.0.3.4,34454,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34465,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34513,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34735,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,34993,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35034,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35085,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35281,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35371,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35402,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35468,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35647,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35663,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35681,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35789,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35830,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,35936,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,36023,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,36093,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,36473,35.190.72.216,443,udp,0.3657154559999895,2308,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,36508,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,36897,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37072,10.0.3.7,161,udp,4.413888679000024,184402,0,64.0,64.0,snmp,1,snmp_flow_dataset2.csv
10.0.3.4,37272,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37406,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37490,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37621,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37659,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37818,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,37839,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,38179,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,38491,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,38602,10.0.3.7,161,udp,3.573743954000008,184402,0,64.0,64.0,snmp,1,snmp_flow_dataset2.csv
10.0.3.4,38613,8.8.8.8,53,udp,0.0005459630000004,176,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,38623,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,38825,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,39330,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,39521,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,39634,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,39821,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,39892,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40011,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40139,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40310,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40339,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40359,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40384,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40410,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40670,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40768,8.8.8.8,53,udp,0.0,84,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,40776,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41002,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41042,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41093,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41184,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41238,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41286,10.0.3.7,161,udp,4.156089259999988,184402,0,64.0,64.0,snmp,1,snmp_flow_dataset2.csv
10.0.3.4,41725,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
10.0.3.4,41829,8.8.4.4,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset2.csv
